speaker_id,target_id,approach,n_refs,strategy,seed,output_path,tts_time_s,eval_time_s,utmos,speaker_sim,wer,cer,sbs_f1,transcript
5142,5142_33396_000036_000001,concat_audio,5,random,123,outputs/fewshot/5142/5142_5142_33396_000036_000001_concat_audio_5refs_random_seed123.wav,4.71,0.25,4.497,0.8725,0.1111,0.0227,,Do you not think we shall be merry company?
5142,5142_33396_000036_000001,concat_audio,5,random,456,outputs/fewshot/5142/5142_5142_33396_000036_000001_concat_audio_5refs_random_seed456.wav,3.73,0.25,4.495,0.6972,0.1111,0.0227,,Do you not think we shall be merry company?
5142,5142_33396_000036_000001,concat_audio,5,longest,42,outputs/fewshot/5142/5142_5142_33396_000036_000001_concat_audio_5refs_longest_seed42.wav,4.39,0.25,4.444,0.8891,0.2222,0.1136,,Do you not think we shall be married company?
5142,5142_33396_000036_000001,concat_audio,5,longest,123,outputs/fewshot/5142/5142_5142_33396_000036_000001_concat_audio_5refs_longest_seed123.wav,4.6,0.24,4.495,0.8274,0.2222,0.0682,,do you not think we shall be merry company
5142,5142_33396_000036_000001,concat_audio,5,longest,456,outputs/fewshot/5142/5142_5142_33396_000036_000001_concat_audio_5refs_longest_seed456.wav,4.73,0.25,4.536,0.8656,0.1111,0.0227,,Do you not think we shall be merry company?
5142,5142_33396_000038_000000,single_baseline,1,random,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_single_baseline_1refs_random_seed42.wav,4.87,0.25,4.412,0.8762,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,single_baseline,1,random,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_single_baseline_1refs_random_seed123.wav,4.86,0.25,4.462,0.8629,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,single_baseline,1,random,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_single_baseline_1refs_random_seed456.wav,4.55,0.25,4.26,0.9008,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,1,random,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_1refs_random_seed42.wav,6.16,0.25,4.033,0.9261,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,1,random,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_1refs_random_seed123.wav,6.44,0.25,4.505,0.888,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,1,random,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_1refs_random_seed456.wav,5.15,0.25,4.482,0.906,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,1,longest,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_1refs_longest_seed42.wav,7.12,0.27,4.497,0.9045,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,1,longest,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_1refs_longest_seed123.wav,6.45,0.25,4.099,0.848,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,1,longest,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_1refs_longest_seed456.wav,6.0,0.25,4.493,0.9127,0.1429,0.0714,,"Ah! another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,2,random,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_2refs_random_seed42.wav,6.9,0.25,4.475,0.9244,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,2,random,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_2refs_random_seed123.wav,6.27,0.25,4.441,0.9076,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,2,random,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_2refs_random_seed456.wav,6.72,0.26,4.503,0.8892,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,2,longest,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_2refs_longest_seed42.wav,6.9,0.25,4.448,0.9092,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,2,longest,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_2refs_longest_seed123.wav,6.41,0.26,4.534,0.8263,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,2,longest,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_2refs_longest_seed456.wav,6.64,0.25,4.504,0.8944,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,3,random,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_3refs_random_seed42.wav,6.24,0.25,4.486,0.8858,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,3,random,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_3refs_random_seed123.wav,5.61,0.25,4.44,0.8941,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,3,random,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_3refs_random_seed456.wav,5.22,0.25,4.49,0.8772,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,3,longest,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_3refs_longest_seed42.wav,5.96,0.25,4.438,0.8317,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,3,longest,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_3refs_longest_seed123.wav,6.49,0.24,4.137,0.898,0.2857,0.1667,,"Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,3,longest,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_3refs_longest_seed456.wav,5.79,0.25,4.428,0.849,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,5,random,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_5refs_random_seed42.wav,6.26,0.25,4.499,0.9201,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,5,random,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_5refs_random_seed123.wav,5.84,0.24,4.472,0.8889,0.4286,0.1667,,ah another then cried out sitting up
5142,5142_33396_000038_000000,embed_avg,5,random,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_5refs_random_seed456.wav,7.02,0.25,4.425,0.8643,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,5,longest,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_5refs_longest_seed42.wav,9.02,0.28,4.454,0.9165,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,5,longest,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_5refs_longest_seed123.wav,6.74,0.25,4.411,0.859,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,embed_avg,5,longest,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_embed_avg_5refs_longest_seed456.wav,6.16,0.25,4.54,0.8454,0.4286,0.119,,"Ah! Another then cried out, sitting up,"
5142,5142_33396_000038_000000,concat_audio,1,random,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_1refs_random_seed42.wav,5.31,0.25,4.396,0.9225,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,1,random,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_1refs_random_seed123.wav,4.44,0.25,4.321,0.8808,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,1,random,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_1refs_random_seed456.wav,5.43,0.25,4.432,0.8983,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,1,longest,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_1refs_longest_seed42.wav,5.74,0.23,4.478,0.8968,0.4286,0.1667,,ah another then cried out sitting up
5142,5142_33396_000038_000000,concat_audio,1,longest,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_1refs_longest_seed123.wav,6.76,0.25,4.502,0.9051,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,1,longest,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_1refs_longest_seed456.wav,5.29,0.25,4.201,0.8601,0.2857,0.119,,"Ah, another then cried out sitting up."
5142,5142_33396_000038_000000,concat_audio,2,random,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_2refs_random_seed42.wav,5.41,0.25,4.508,0.8938,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,2,random,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_2refs_random_seed123.wav,6.33,0.26,4.475,0.9078,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,2,random,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_2refs_random_seed456.wav,4.91,0.25,4.427,0.9293,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,2,longest,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_2refs_longest_seed42.wav,5.34,0.25,3.9,0.8619,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,2,longest,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_2refs_longest_seed123.wav,5.77,0.25,3.996,0.905,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,2,longest,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_2refs_longest_seed456.wav,5.78,0.25,4.542,0.8936,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,3,random,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_3refs_random_seed42.wav,5.2,0.25,4.417,0.9348,0.2857,0.119,,"Ah, another then cried out sitting up."
5142,5142_33396_000038_000000,concat_audio,3,random,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_3refs_random_seed123.wav,5.93,0.25,4.462,0.8956,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,3,random,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_3refs_random_seed456.wav,5.68,0.25,4.493,0.8735,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,3,longest,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_3refs_longest_seed42.wav,5.62,0.25,4.478,0.8765,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,3,longest,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_3refs_longest_seed123.wav,5.87,0.26,4.329,0.8956,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,3,longest,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_3refs_longest_seed456.wav,4.96,0.25,4.405,0.9027,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,5,random,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_5refs_random_seed42.wav,5.73,0.25,4.309,0.9156,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,5,random,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_5refs_random_seed123.wav,5.67,0.26,4.333,0.8713,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,5,random,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_5refs_random_seed456.wav,5.66,0.25,4.483,0.9337,0.2857,0.0952,,"Ah! Another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,5,longest,42,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_5refs_longest_seed42.wav,6.21,0.25,4.469,0.8774,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000038_000000,concat_audio,5,longest,123,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_5refs_longest_seed123.wav,5.07,0.25,4.42,0.9052,0.2857,0.119,,"Ah, another then cried out sitting up."
5142,5142_33396_000038_000000,concat_audio,5,longest,456,outputs/fewshot/5142/5142_5142_33396_000038_000000_concat_audio_5refs_longest_seed456.wav,5.68,0.25,4.438,0.9168,0.1429,0.0952,,"Ah, another then cried out, sitting up."
5142,5142_33396_000002_000003,single_baseline,1,random,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_single_baseline_1refs_random_seed42.wav,7.33,0.28,4.195,0.9388,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,single_baseline,1,random,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_single_baseline_1refs_random_seed123.wav,6.44,0.27,4.382,0.9545,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,single_baseline,1,random,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_single_baseline_1refs_random_seed456.wav,5.25,0.27,4.318,0.9275,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,1,random,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_1refs_random_seed42.wav,7.03,0.27,4.529,0.8765,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,1,random,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_1refs_random_seed123.wav,7.05,0.28,4.516,0.9486,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,1,random,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_1refs_random_seed456.wav,7.04,0.27,4.481,0.8998,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,1,longest,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_1refs_longest_seed42.wav,6.99,0.28,4.5,0.9001,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,1,longest,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_1refs_longest_seed123.wav,6.75,0.27,4.484,0.947,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,1,longest,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_1refs_longest_seed456.wav,7.2,0.27,4.498,0.9222,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,2,random,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_2refs_random_seed42.wav,7.77,0.29,4.539,0.8595,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,2,random,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_2refs_random_seed123.wav,7.36,0.28,4.525,0.9252,0.0,0.0,,Two hundred warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,2,random,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_2refs_random_seed456.wav,7.19,0.27,4.525,0.8943,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,2,longest,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_2refs_longest_seed42.wav,7.78,0.28,4.521,0.9295,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,2,longest,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_2refs_longest_seed123.wav,8.05,0.29,4.51,0.9434,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,2,longest,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_2refs_longest_seed456.wav,7.64,0.29,4.465,0.9623,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,3,random,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_3refs_random_seed42.wav,8.53,0.29,4.528,0.9249,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,3,random,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_3refs_random_seed123.wav,6.52,0.27,4.515,0.9176,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,3,random,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_3refs_random_seed456.wav,7.1,0.27,4.523,0.8942,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,3,longest,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_3refs_longest_seed42.wav,9.15,0.29,4.444,0.9524,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,3,longest,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_3refs_longest_seed123.wav,7.26,0.27,4.517,0.9451,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,3,longest,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_3refs_longest_seed456.wav,8.08,0.28,4.519,0.957,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,5,random,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_5refs_random_seed42.wav,6.87,0.28,4.501,0.9631,0.0,0.0,,Two hundred warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,5,random,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_5refs_random_seed123.wav,7.76,0.29,4.534,0.9257,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,5,random,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_5refs_random_seed456.wav,7.17,0.27,4.505,0.9578,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,5,longest,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_5refs_longest_seed42.wav,7.84,0.28,4.494,0.9352,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,5,longest,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_5refs_longest_seed123.wav,7.61,0.28,4.475,0.9612,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,embed_avg,5,longest,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_embed_avg_5refs_longest_seed456.wav,8.36,0.28,4.509,0.9378,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,1,random,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_1refs_random_seed42.wav,6.28,0.27,4.513,0.941,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,1,random,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_1refs_random_seed123.wav,7.27,0.27,4.499,0.9459,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,1,random,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_1refs_random_seed456.wav,6.65,0.27,4.492,0.9162,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,1,longest,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_1refs_longest_seed42.wav,7.2,0.27,4.496,0.9395,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,1,longest,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_1refs_longest_seed123.wav,7.65,0.27,4.481,0.9532,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,1,longest,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_1refs_longest_seed456.wav,7.23,0.27,4.513,0.9311,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,2,random,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_2refs_random_seed42.wav,6.58,0.28,4.494,0.9319,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,2,random,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_2refs_random_seed123.wav,8.15,0.28,4.468,0.9228,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,2,random,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_2refs_random_seed456.wav,6.46,0.27,4.507,0.9688,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,2,longest,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_2refs_longest_seed42.wav,6.98,0.27,4.498,0.969,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,2,longest,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_2refs_longest_seed123.wav,6.52,0.27,4.489,0.9553,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,2,longest,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_2refs_longest_seed456.wav,7.54,0.28,4.42,0.979,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,3,random,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_3refs_random_seed42.wav,5.92,0.27,4.458,0.9557,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,3,random,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_3refs_random_seed123.wav,6.04,0.27,4.472,0.9437,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,3,random,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_3refs_random_seed456.wav,8.36,0.28,4.377,0.9022,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,3,longest,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_3refs_longest_seed42.wav,6.99,0.28,4.468,0.968,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,3,longest,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_3refs_longest_seed123.wav,7.0,0.27,4.479,0.9706,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,3,longest,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_3refs_longest_seed456.wav,6.97,0.27,4.476,0.9685,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,5,random,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_5refs_random_seed42.wav,6.52,0.27,4.442,0.9549,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,5,random,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_5refs_random_seed123.wav,6.79,0.27,4.491,0.9404,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,5,random,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_5refs_random_seed456.wav,7.55,0.28,4.477,0.9557,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,5,longest,42,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_5refs_longest_seed42.wav,7.18,0.27,4.429,0.9667,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,5,longest,123,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_5refs_longest_seed123.wav,7.28,0.28,4.47,0.9564,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000002_000003,concat_audio,5,longest,456,outputs/fewshot/5142/5142_5142_33396_000002_000003_concat_audio_5refs_longest_seed456.wav,6.77,0.28,4.48,0.9713,0.1667,0.1618,,200 warriors feasted in his hall and followed him to battle.
5142,5142_33396_000022_000000,single_baseline,1,random,42,outputs/fewshot/5142/5142_5142_33396_000022_000000_single_baseline_1refs_random_seed42.wav,2.47,0.24,4.364,0.882,0.1667,0.0455,,So we set off for it.
5142,5142_33396_000022_000000,single_baseline,1,random,123,outputs/fewshot/5142/5142_5142_33396_000022_000000_single_baseline_1refs_random_seed123.wav,2.17,0.24,4.421,0.9195,0.1667,0.0455,,So we set off for it.
5142,5142_33396_000022_000000,single_baseline,1,random,456,outputs/fewshot/5142/5142_5142_33396_000022_000000_single_baseline_1refs_random_seed456.wav,2.46,0.23,4.393,0.8995,0.1667,0.0455,,So we set off for it.
5142,5142_33396_000022_000000,embed_avg,1,random,42,outputs/fewshot/5142/5142_5142_33396_000022_000000_embed_avg_1refs_random_seed42.wav,3.02,0.23,4.486,0.8812,0.1667,0.0455,,So we set off for it.
5142,5142_33396_000022_000000,embed_avg,1,random,123,outputs/fewshot/5142/5142_5142_33396_000022_000000_embed_avg_1refs_random_seed123.wav,2.98,0.23,4.442,0.8819,0.1667,0.0455,,So we set off for it.
5142,5142_33396_000022_000000,embed_avg,1,random,456,outputs/fewshot/5142/5142_5142_33396_000022_000000_embed_avg_1refs_random_seed456.wav,2.26,0.22,4.344,0.8815,0.1667,0.0455,,So we set off for it.
5142,5142_33396_000022_000000,embed_avg,1,longest,42,outputs/fewshot/5142/5142_5142_33396_000022_000000_embed_avg_1refs_longest_seed42.wav,2.84,0.23,4.472,0.9402,0.1667,0.0455,,So we set off for it.
5142,5142_33396_000022_000000,embed_avg,1,longest,123,outputs/fewshot/5142/5142_5142_33396_000022_000000_embed_avg_1refs_longest_seed123.wav,3.26,0.23,4.511,0.9068,0.1667,0.0909,,"So, we set off for it."
5142,5142_33396_000022_000000,embed_avg,1,longest,456,outputs/fewshot/5142/5142_5142_33396_000022_000000_embed_avg_1refs_longest_seed456.wav,2.45,0.23,4.443,0.893,0.1667,0.0455,,So we set off for it.
